what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401351294601
java.specification.version,sysinfo,,,"1.5",1401351294601
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401351294601
java.version,sysinfo,,,"1.5.0_22",1401351294601
java.vm.info,sysinfo,,,"mixed mode, sharing",1401351294601
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401351294602
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401351294602
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401351294602
java.vm.specification.version,sysinfo,,,"1.0",1401351294602
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401351294602
java.vm.version,sysinfo,,,"1.5.0_22-b03",1401351294602
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1401351296471
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401351296624
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401351296741
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1401351296863
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1401351296940
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401351298072
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401351298786
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401351301153
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401351320350
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401351348813
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401351352959
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401351360356
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401351362311
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401351362404
