what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1401296381548
activated,view,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.pde.runtime.LogView",1401296381553
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProgressView",1401296386286
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProgressView",1401296386306
activated,view,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.pde.runtime.LogView",1401296391303
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296395866
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296397101
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401296398510
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401296474063
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296477149
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296603844
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1401296604363
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296620353
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296632296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401296680628
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401297320546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401297321521
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401297322621
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401297322903
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.ide.ant",1401297323269
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1401297323270
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1401297323271
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.tasks",1401297323272
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.ui",1401297323273
stopped,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1401297323273
