what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.5,"org.tigris.subversion.clientadapter.javahl",1401972005817
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1401972005818
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401972006128
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401972007957
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972125939
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972145304
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401972149936
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972151428
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972261818
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401972263402
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401972264670
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972287356
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972340557
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972342139
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972419512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972422090
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972424760
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401972438720
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972446963
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401972449696
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401972466227
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401972466727
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401972475637
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401972491142
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401972495068
