what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803169606
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803591787
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401803597091
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401803607611
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401803607954
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1401803611681
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803618101
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803685521
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401803690998
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401803692409
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803697736
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803775688
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401803775707
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401803775707
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803780375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803816586
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401803816609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401803816609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803828427
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803829906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1401803829915
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803866440
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803903251
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401803907906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1401803960283
