what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401784954416
java.specification.version,sysinfo,,,"1.5",1401784954416
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401784954416
java.version,sysinfo,,,"1.5.0_22",1401784954416
java.vm.info,sysinfo,,,"mixed mode, sharing",1401784954416
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401784954416
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401784954416
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401784954416
java.vm.specification.version,sysinfo,,,"1.0",1401784954416
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401784954416
java.vm.version,sysinfo,,,"1.5.0_22-b03",1401784954416
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1401784955997
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401784956253
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784956369
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1401784956471
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1401784956537
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784957306
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784957626
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784959121
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784961890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784965210
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784965257
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784972643
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401784972661
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401784974275
