what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974747274
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974790387
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974818645
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401974818668
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974920968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974923107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974929731
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974931180
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974931466
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401974933503
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401974961756
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401974964669
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1401975028473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1401975030078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401975032238
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401975042074
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1401975049874
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1401975054641
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401975065509
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401975067817
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401975072753
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401975077966
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1401975078800
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401975080291
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401975080485
