what,kind,bundleId,bundleVersion,description,time
activated,view,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.console.ConsoleView",1401293958483
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1401293975927
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401293975943
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401293985034
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294002056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294005899
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401294012405
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294016037
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294020309
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294020744
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294070782
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401294077411
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401294098981
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401294099146
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401294118042
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401294144944
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401294152444
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401294269187
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401294273302
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401294291659
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401294301738
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294321322
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294344597
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294351954
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401294420194
