what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.commons.ui",1401788951246
started,bundle,org.eclipse.mylyn.context.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.context.core",1401788951248
started,bundle,org.eclipse.mylyn.context.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.context.ui",1401788951249
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.monitor.ui",1401788951254
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.tasks.ui",1401788951255
started,bundle,org.eclipse.mylyn.team.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.team.ui",1401788951256
started,bundle,tv.osmosys.sdk.core,2.2.1,"tv.osmosys.sdk.core",1401788951257
started,bundle,tv.osmosys.sdk.platforms,2.2.1,"tv.osmosys.sdk.platforms",1401788951257
started,bundle,tv.osmosys.sdk.ui.mhp,2.2.1,"tv.osmosys.sdk.ui.mhp",1401788951262
started,bundle,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.tools",1401788951263
started,bundle,tv.osmosys.sdk.util,2.2.1,"tv.osmosys.sdk.util",1401788951264
started,bundle,com.collabnet.subversion.merge,1.10.0,"com.collabnet.subversion.merge",1401788951265
started,bundle,org.tigris.subversion.clientadapter,1.6.4.1,"org.tigris.subversion.clientadapter",1401788951265
started,bundle,org.tigris.subversion.subclipse.core,1.6.5,"org.tigris.subversion.subclipse.core",1401788951266
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1401788951266
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1401788951268
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator",1401788951269
os,sysinfo,,,"win32",1401788951272
arch,sysinfo,,,"x86",1401788951272
ws,sysinfo,,,"win32",1401788951272
locale,sysinfo,,,"nl_BE",1401788951272
processors,sysinfo,,,"2",1401788951272
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1401788951272
java.runtime.version,sysinfo,,,"1.5.0_22-b03",1401788951272
java.specification.name,sysinfo,,,"Java Platform API Specification",1401788951272
