what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401632907630
java.specification.version,sysinfo,,,"1.5",1401632907630
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401632907630
java.version,sysinfo,,,"1.5.0_22",1401632907630
java.vm.info,sysinfo,,,"mixed mode, sharing",1401632907630
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401632907630
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401632907630
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401632907630
java.vm.specification.version,sysinfo,,,"1.0",1401632907630
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401632907630
java.vm.version,sysinfo,,,"1.5.0_22-b03",1401632907630
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1401633011003
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401633011199
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633011321
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1401633011556
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1401633011678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633013380
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633013727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633015703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633017744
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633021029
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633021077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633025733
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401633025771
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633037841
