what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401788951272
java.specification.version,sysinfo,,,"1.5",1401788951272
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401788951272
java.version,sysinfo,,,"1.5.0_22",1401788951272
java.vm.info,sysinfo,,,"mixed mode, sharing",1401788951272
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401788951272
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401788951272
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401788951272
java.vm.specification.version,sysinfo,,,"1.0",1401788951272
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401788951272
java.vm.version,sysinfo,,,"1.5.0_22-b03",1401788951272
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1401788980903
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401788981017
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788981124
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1401788981224
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1401788981289
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788981993
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788982312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788983576
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788987347
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788990634
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788990675
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401788999525
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401789026420
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401789038257
