what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401279462995
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401279463619
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279646688
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279651394
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279675496
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279695279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401279697991
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279742183
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279742280
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401279745272
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1401279761032
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1401279782177
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1401279782633
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279790375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279790479
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279790654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279792553
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401279794457
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401279794901
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401279795334
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401279797776
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401279798286
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279804359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279804704
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401279829839
