what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401285123555
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401285123555
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285128143
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285151647
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285165758
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285167594
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1401285167604
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285491446
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285502508
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285505703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285543453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1401285543470
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.export",1401285543470
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285554904
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285587052
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401285587061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1401285587062
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401285603653
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401285604837
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401285609433
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401285610438
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401285613276
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401285621207
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401285629656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401285643663
