what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401701916540
java.specification.version,sysinfo,,,"1.5",1401701916540
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401701916540
java.version,sysinfo,,,"1.5.0_22",1401701916540
java.vm.info,sysinfo,,,"mixed mode, sharing",1401701916540
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401701916540
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401701916540
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401701916540
java.vm.specification.version,sysinfo,,,"1.0",1401701916540
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401701916540
java.vm.version,sysinfo,,,"1.5.0_22-b03",1401701916540
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1401701927422
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401701927540
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701927647
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1401701927744
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1401701927809
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701928574
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701928889
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701930572
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701932978
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701936243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401701936289
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401702054145
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401702055603
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401702059136
