what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.eof",1401811497227
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401811498145
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401811498647
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401811499673
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401811500624
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401811503160
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401811506398
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811511346
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811518392
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811518728
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811528256
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401811534899
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401811535815
error,log,,,"Application with the same OID and AID is already running on 'STB Telenet'. Terminate old application or change OID/AID.",1401811537978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811538484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811538627
activated,view,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.pde.runtime.LogView",1401811538634
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811541391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811541492
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401811553388
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401811601321
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401811606074
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811608963
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401811613745
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401811629354
