what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1402004730650
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1402004730650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004743619
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004747395
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004752503
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004753830
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1402004753838
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004757575
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004770526
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1402004772493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004775816
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004776952
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1402004776962
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004779671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004810221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1402004810245
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1402004810245
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004812685
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004814299
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1402004814325
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1402004816829
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1402004821236
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004825928
started,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1402004829801
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402004829862
