what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401286853389
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401286860635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401287173600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288099179
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401288104802
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401288107535
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288109723
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288111212
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288111496
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288117254
activated,perspective,tv.osmosys.sdk.perspective,,"tv.osmosys.sdk.perspective.PerspectiveFactory",1401288119952
activated,view,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.console.ConsoleView",1401288119966
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401288121729
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288130283
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288131600
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288133887
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288137194
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288137242
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288154062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288154600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401288154690
opened,view,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.snapshot.SnapShotView",1401288190821
activated,view,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.snapshot.SnapShotView",1401288190829
activated,view,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.memorymonitor.MemoryView",1401288192609
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1401288737527
