what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633037869
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401633040924
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401633048155
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.5,"org.tigris.subversion.clientadapter.javahl",1401633048204
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1401633048210
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401633199341
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401633202497
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633206028
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633207895
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633208210
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633210286
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633281046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633692683
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1401633701538
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633718077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401633719586
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401633720688
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401633725531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401633727531
started,bundle,org.eclipse.help.base,3.4.0.v200906111540,"org.eclipse.help.base",1401633730928
started,bundle,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui",1401633730946
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1401633731342
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401633731349
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1401633731443
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1401633731596
