what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1402005386191
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005386369
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1402005386382
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005387710
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005538635
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1402005541072
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1402005544836
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1402005549325
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1402005555659
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1402005557660
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1402005561668
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005563349
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005563690
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1402005571655
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005578365
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005597642
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1402005601269
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.indent",1402005605493
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1402005610958
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005612141
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005612377
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1402005615875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005617309
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005617517
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1402005668389
