what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401820012272
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401820013384
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401820082034
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401820096818
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401820098114
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401820180863
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401820182731
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401820224572
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401820248072
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401820249217
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401820294104
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401820300722
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401820301603
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401824349082
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824370043
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824376557
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401824385209
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401824386362
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401824438281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824438923
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824457487
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824458915
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824494605
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401824505505
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401824506330
