what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1401297979870
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401297979870
java.specification.version,sysinfo,,,"1.5",1401297979870
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401297979870
java.version,sysinfo,,,"1.5.0_22",1401297979870
java.vm.info,sysinfo,,,"mixed mode, sharing",1401297979870
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401297979870
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401297979870
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401297979870
java.vm.specification.version,sysinfo,,,"1.0",1401297979870
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401297979870
java.vm.version,sysinfo,,,"1.5.0_22-b03",1401297979870
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401297981934
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401297984994
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401297985152
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1401297987169
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298002938
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298128412
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298128481
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298129702
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298129905
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.ide.ant",1401298130218
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1401298130220
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1401298130221
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.tasks",1401298130221
