what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207458225
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207458379
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1401207482740
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401207486988
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401207507449
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401207512528
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401207531422
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207685577
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207691194
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401207700953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401207737653
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1401207740078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207747688
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207747811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207747939
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207777892
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401207781145
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207781559
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207783373
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207783690
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207809854
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207811236
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207814519
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207814564
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401207841329
