what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401705065977
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705080831
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705347705
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401705352695
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401705358854
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705361262
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705362495
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705364154
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705365351
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705371196
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705372243
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401705409924
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401705413322
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401705431606
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705434530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705437011
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401705442453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705443707
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705444815
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1401705478822
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705479978
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401705480900
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401705483731
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705484336
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401705485480
