what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806611597
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806612104
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806612261
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401806613254
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806616107
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806620848
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806621292
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806621408
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401806622247
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806624391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806631086
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806631550
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806631667
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806632400
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806665413
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401806665437
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806665622
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806666800
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806669520
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1401806670300
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401806670872
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1401806678528
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401806680087
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401806680290
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401806681394
