what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1401298203290
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298215524
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298223711
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.edit.text.openLocalFile",1401298223752
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298230938
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298232503
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.edit.text.openLocalFile",1401298232525
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298243771
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298346862
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401298349716
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401298349844
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298352090
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298356892
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298359229
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298361163
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298362385
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298365812
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1401298371221
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1401298375553
started,bundle,tv.osmosys.sdk.launching,2.2.1,"tv.osmosys.sdk.launching",1401298375607
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298375663
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298377046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401298377544
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1401298377599
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1401298377663
