what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401996735788
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401996738874
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996755630
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1401996755679
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996767296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996782201
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996783223
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996790083
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996794708
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1401996820906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996822672
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996822903
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401996828793
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996839672
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996840771
activated,perspective,tv.osmosys.sdk.perspective,,"tv.osmosys.sdk.perspective.PerspectiveFactory",1401996900551
activated,view,tv.osmosys.sdk.ui.tools,2.2.1,"tv.osmosys.sdk.ui.rcu.RCUView",1401996903707
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1401996909135
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1401996936156
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1401996939943
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1401996944445
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1401996964264
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996971150
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996974161
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1401996974498
